run,metric,step,value
bf16,grad_norm,21872,0.177734
bf16,grad_norm,21904,0.179688
bf16,grad_norm,21936,0.188477
bf16,grad_norm,21968,0.180664
bf16,grad_norm,22000,0.182617
bf16,grad_norm,22032,0.175781
bf16,grad_norm,22064,0.176758
bf16,grad_norm,22096,0.188477
bf16,grad_norm,22128,0.173828
bf16,grad_norm,22160,0.180664
bf16,grad_norm,22192,0.172852
bf16,grad_norm,22224,0.170898
bf16,grad_norm,22256,0.176758
bf16,grad_norm,22288,0.177734
bf16,grad_norm,22320,0.177734
bf16,grad_norm,22352,0.176758
bf16,grad_norm,22384,0.175781
bf16,grad_norm,22416,0.178711
bf16,grad_norm,22448,0.170898
bf16,grad_norm,22480,0.177734
bf16,grad_norm,22512,0.176758
bf16,grad_norm,22544,0.178711
bf16,grad_norm,22576,0.182617
bf16,grad_norm,22608,0.170898
bf16,grad_norm,22640,0.188477
bf16,grad_norm,22672,0.172852
bf16,grad_norm,22704,0.170898
bf16,grad_norm,22736,0.168945
bf16,grad_norm,22768,0.177734
bf16,grad_norm,22800,0.172852
bf16,grad_norm,22832,0.182617
bf16,grad_norm,22864,0.283203
bf16,grad_norm,22896,0.193359
bf16,grad_norm,22928,0.178711
bf16,grad_norm,22960,0.172852
bf16,grad_norm,22992,0.177734
bf16,grad_norm,23024,0.182617
bf16,grad_norm,23056,0.188477
bf16,grad_norm,23088,0.18457
bf16,grad_norm,23120,0.170898
bf16,grad_norm,23152,0.171875
bf16,grad_norm,23184,0.181641
bf16,grad_norm,23216,0.172852
bf16,grad_norm,23248,0.167969
bf16,grad_norm,23280,0.172852
bf16,grad_norm,23312,0.175781
bf16,grad_norm,23344,0.18457
bf16,grad_norm,23376,0.183594
bf16,grad_norm,23408,0.177734
bf16,grad_norm,23440,0.188477
bf16,grad_norm,23472,0.182617
bf16,grad_norm,23504,0.178711
bf16,grad_norm,23536,0.169922
bf16,grad_norm,23568,0.175781
bf16,grad_norm,23600,0.179688
bf16,grad_norm,23632,0.171875
bf16,grad_norm,23664,0.171875
bf16,grad_norm,23696,0.1875
bf16,grad_norm,23728,0.176758
bf16,grad_norm,23760,0.172852
bf16,grad_norm,23792,0.174805
bf16,grad_norm,23824,0.186523
bf16,grad_norm,23856,0.181641
bf16,grad_norm,23888,0.169922
bf16,grad_norm,23920,0.185547
bf16,grad_norm,23952,0.172852
bf16,grad_norm,23984,0.179688
bf16,grad_norm,24016,0.188477
bf16,grad_norm,24048,0.18457
bf16,grad_norm,24080,0.175781
bf16,grad_norm,24112,0.171875
bf16,grad_norm,24144,0.168945
bf16,grad_norm,24176,0.180664
bf16,grad_norm,24208,0.177734
bf16,grad_norm,24240,0.175781
bf16,grad_norm,24272,0.181641
bf16,grad_norm,24304,0.169922
bf16,grad_norm,24336,0.178711
bf16,grad_norm,24368,0.178711
bf16,grad_norm,24400,0.170898
bf16,grad_norm,24432,0.174805
bf16,grad_norm,24464,0.178711
bf16,grad_norm,24496,0.178711
bf16,grad_norm,24528,0.174805
bf16,grad_norm,24560,0.167969
bf16,grad_norm,24592,0.185547
bf16,grad_norm,24624,0.225586
bf16,grad_norm,24656,0.177734
bf16,grad_norm,24688,0.171875
bf16,grad_norm,24720,0.174805
bf16,grad_norm,24752,0.174805
bf16,grad_norm,24784,0.182617
bf16,grad_norm,24816,0.170898
bf16,grad_norm,24848,0.175781
bf16,grad_norm,24880,0.178711
bf16,grad_norm,24912,0.177734
bf16,grad_norm,24944,0.174805
bf16,grad_norm,24976,0.180664
bf16,grad_norm,25008,0.172852
bf16,grad_norm,25040,0.181641
bf16,grad_norm,25072,0.176758
bf16,grad_norm,25104,0.177734
bf16,grad_norm,25136,0.170898
bf16,grad_norm,25168,0.173828
bf16,grad_norm,25200,0.171875
bf16,grad_norm,25232,0.178711
bf16,grad_norm,25264,0.173828
bf16,grad_norm,25296,0.177734
bf16,grad_norm,25328,0.171875
bf16,grad_norm,25360,0.180664
bf16,grad_norm,25392,0.1875
bf16,grad_norm,25424,0.193359
bf16,grad_norm,25456,0.173828
bf16,grad_norm,25488,0.175781
bf16,grad_norm,25520,0.196289
bf16,grad_norm,25552,0.178711
bf16,grad_norm,25584,0.174805
bf16,grad_norm,25616,0.182617
bf16,grad_norm,25648,0.171875
bf16,grad_norm,25680,0.170898
bf16,grad_norm,25712,0.172852
bf16,grad_norm,25744,0.167969
bf16,grad_norm,25776,0.188477
bf16,grad_norm,25808,0.171875
bf16,grad_norm,25840,0.168945
bf16,grad_norm,25872,0.180664
bf16,grad_norm,25904,0.176758
bf16,grad_norm,25936,0.177734
bf16,grad_norm,25968,0.171875
bf16,grad_norm,26000,0.172852
bf16,grad_norm,26032,0.179688
bf16,grad_norm,26064,0.166016
bf16,grad_norm,26096,0.171875
bf16,grad_norm,26128,0.175781
bf16,grad_norm,26160,0.172852
bf16,grad_norm,26192,0.172852
bf16,grad_norm,26224,0.18457
bf16,grad_norm,26256,0.177734
bf16,grad_norm,26288,0.183594
bf16,grad_norm,26320,0.167969
bf16,grad_norm,26352,0.182617
bf16,grad_norm,26384,0.18457
bf16,grad_norm,26416,0.182617
bf16,grad_norm,26448,0.174805
bf16,grad_norm,26480,0.172852
bf16,grad_norm,26512,0.176758
bf16,grad_norm,26544,0.178711
bf16,grad_norm,26576,0.179688
bf16,grad_norm,26608,0.167969
bf16,grad_norm,26640,0.172852
bf16,grad_norm,26672,0.182617
bf16,grad_norm,26704,0.180664
bf16,grad_norm,26736,0.193359
bf16,grad_norm,26768,0.180664
bf16,grad_norm,26800,0.171875
bf16,grad_norm,26832,0.176758
bf16,grad_norm,26864,0.180664
bf16,grad_norm,26896,0.179688
bf16,grad_norm,26928,0.181641
bf16,grad_norm,26960,0.175781
bf16,grad_norm,26992,0.178711
bf16,grad_norm,27024,0.18457
bf16,grad_norm,27056,0.173828
bf16,grad_norm,27088,0.172852
bf16,grad_norm,27120,0.197266
bf16,grad_norm,27152,0.180664
bf16,grad_norm,27184,0.182617
bf16,grad_norm,27216,0.179688
bf16,grad_norm,27248,0.175781
bf16,grad_norm,27280,0.174805
bf16,grad_norm,27312,0.174805
bf16,grad_norm,27344,0.176758
bf16,grad_norm,27376,0.182617
bf16,grad_norm,27408,0.173828
bf16,grad_norm,27440,0.176758
bf16,grad_norm,27472,0.174805
bf16,grad_norm,27504,0.199219
bf16,grad_norm,27536,0.18457
bf16,grad_norm,27568,0.174805
bf16,grad_norm,27600,0.169922
bf16,grad_norm,27632,0.178711
bf16,grad_norm,27664,0.177734
bf16,grad_norm,27696,0.166992
bf16,grad_norm,27728,0.170898
bf16,grad_norm,27760,0.177734
bf16,grad_norm,27792,0.177734
bf16,grad_norm,27824,0.177734
bf16,grad_norm,27856,0.176758
bf16,grad_norm,27888,0.171875
bf16,grad_norm,27920,0.168945
bf16,grad_norm,27952,0.168945
bf16,grad_norm,27984,0.170898
bf16,grad_norm,28016,0.166992
bf16,grad_norm,28048,0.226562
bf16,grad_norm,28080,0.172852
bf16,grad_norm,28112,0.178711
bf16,grad_norm,28144,0.180664
bf16,grad_norm,28176,0.166016
bf16,grad_norm,28208,0.168945
bf16,grad_norm,28240,0.186523
bf16,grad_norm,28272,0.339844
bf16,grad_norm,28304,0.185547
bf16,grad_norm,28336,0.174805
bf16,grad_norm,28368,0.181641
bf16,grad_norm,28400,0.174805
bf16,grad_norm,28432,0.180664
bf16,grad_norm,28464,0.18457
bf16,grad_norm,28496,0.173828
bf16,grad_norm,28528,0.180664
bf16,grad_norm,28560,0.172852
bf16,grad_norm,28592,0.182617
bf16,grad_norm,28624,0.195312
bf16,grad_norm,28656,0.199219
bf16,grad_norm,28688,0.183594
bf16,grad_norm,28720,0.18457
bf16,grad_norm,28752,0.167969
bf16,grad_norm,28784,0.177734
bf16,grad_norm,28816,0.177734
bf16,grad_norm,28848,0.175781
bf16,grad_norm,28880,0.168945
bf16,grad_norm,28912,0.172852
bf16,grad_norm,28944,0.171875
bf16,grad_norm,28976,0.186523
bf16,grad_norm,29008,0.180664
bf16,grad_norm,29040,0.170898
bf16,grad_norm,29072,0.175781
bf16,grad_norm,29104,0.188477
bf16,grad_norm,29136,0.175781
bf16,grad_norm,29168,0.178711
bf16,grad_norm,29200,0.177734
bf16,grad_norm,29232,0.18457
bf16,grad_norm,29264,0.172852
bf16,grad_norm,29296,0.189453
bf16,grad_norm,29328,0.172852
bf16,grad_norm,29360,0.175781
bf16,grad_norm,29392,0.165039
bf16,grad_norm,29424,0.174805
bf16,grad_norm,29456,0.197266
bf16,grad_norm,29488,0.181641
bf16,grad_norm,29520,0.177734
bf16,grad_norm,29552,0.171875
bf16,grad_norm,29584,0.179688
bf16,grad_norm,29616,0.174805
bf16,grad_norm,29648,0.168945
bf16,grad_norm,29680,0.171875
bf16,grad_norm,29712,0.173828
bf16,grad_norm,29744,0.179688
bf16,grad_norm,29776,0.170898
bf16,grad_norm,29808,0.171875
bf16,grad_norm,29840,0.165039
bf16,grad_norm,29872,0.170898
bf16,grad_norm,29904,0.176758
bf16,grad_norm,29936,0.167969
bf16,grad_norm,29968,0.1875
bf16,grad_norm,30000,0.169922
bf16,grad_norm,30032,0.171875
bf16,grad_norm,30064,0.163086
bf16,grad_norm,30096,0.172852
bf16,grad_norm,30128,0.182617
bf16,grad_norm,30160,0.170898
bf16,grad_norm,30192,0.171875
bf16,grad_norm,30224,0.171875
bf16,grad_norm,30256,0.164062
bf16,grad_norm,30288,0.173828
bf16,grad_norm,30320,0.176758
bf16,grad_norm,30352,0.167969
bf16,grad_norm,30384,0.175781
bf16,grad_norm,30416,0.176758
bf16,grad_norm,30448,0.172852
bf16,grad_norm,30480,0.170898
bf16,grad_norm,30512,0.162109
bf16,grad_norm,30544,0.177734
bf16,grad_norm,30576,0.167969
bf16,grad_norm,30608,0.166016
bf16,grad_norm,30640,0.171875
bf16,grad_norm,30672,0.169922
bf16,grad_norm,30704,0.170898
bf16,grad_norm,30736,0.1875
bf16,grad_norm,30768,0.182617
bf16,grad_norm,30800,0.168945
bf16,grad_norm,30832,0.174805
bf16,grad_norm,30864,0.179688
bf16,grad_norm,30896,0.169922
bf16,grad_norm,30928,0.178711
bf16,grad_norm,30960,0.170898
bf16,grad_norm,30992,0.173828
bf16,grad_norm,31024,0.171875
bf16,grad_norm,31056,0.174805
bf16,grad_norm,31088,0.166016
bf16,grad_norm,31120,0.177734
bf16,grad_norm,31152,0.177734
bf16,grad_norm,31184,0.168945
bf16,grad_norm,31216,0.277344
bf16,grad_norm,31248,0.188477
bf16,grad_norm,31280,0.181641
bf16,grad_norm,31312,0.189453
bf16,grad_norm,31344,0.169922
bf16,grad_norm,31376,0.176758
bf16,grad_norm,31408,0.172852
bf16,grad_norm,31440,0.173828
bf16,grad_norm,31472,0.167969
bf16,grad_norm,31504,0.180664
bf16,grad_norm,31536,0.165039
bf16,grad_norm,31568,0.180664
bf16,grad_norm,31600,0.176758
bf16,grad_norm,31632,0.179688
bf16,grad_norm,31664,0.165039
bf16,grad_norm,31696,0.176758
bf16,grad_norm,31728,0.170898
bf16,grad_norm,31760,0.173828
bf16,grad_norm,31792,0.19043
bf16,grad_norm,31824,0.174805
bf16,grad_norm,31856,0.172852
bf16,grad_norm,31888,0.173828
bf16,grad_norm,31920,0.173828
bf16,grad_norm,31952,0.171875
bf16,grad_norm,31984,0.173828
bf16,grad_norm,32016,0.165039
bf16,grad_norm,32048,0.173828
bf16,grad_norm,32080,0.171875
bf16,grad_norm,32112,0.175781
bf16,grad_norm,32144,0.181641
bf16,grad_norm,32176,0.180664
bf16,grad_norm,32208,0.179688
bf16,grad_norm,32240,0.169922
bf16,grad_norm,32272,0.171875
bf16,grad_norm,32304,0.170898
bf16,grad_norm,32336,0.164062
bf16,grad_norm,32368,0.171875
bf16,grad_norm,32400,0.173828
bf16,grad_norm,32432,0.175781
bf16,grad_norm,32464,0.174805
bf16,grad_norm,32496,0.182617
bf16,grad_norm,32528,0.167969
bf16,grad_norm,32560,0.177734
bf16,grad_norm,32592,0.166016
bf16,grad_norm,32624,0.170898
bf16,grad_norm,32656,0.167969
bf16,grad_norm,32688,0.178711
bf16,grad_norm,32720,0.172852
bf16,grad_norm,32752,0.168945
bf16,grad_norm,32784,0.191406
bf16,grad_norm,32816,0.194336
bf16,grad_norm,32848,0.174805
bf16,grad_norm,32880,0.170898
bf16,grad_norm,32912,0.166992
bf16,grad_norm,32944,0.191406
bf16,grad_norm,32976,0.177734
bf16,grad_norm,33008,0.186523
bf16,grad_norm,33040,0.174805
bf16,grad_norm,33072,0.170898
bf16,grad_norm,33104,0.169922
bf16,grad_norm,33136,0.180664
bf16,grad_norm,33168,0.166016
bf16,grad_norm,33200,0.169922
bf16,grad_norm,33232,0.476562
bf16,grad_norm,33264,1.46875
bf16,grad_norm,33296,0.217773
bf16,grad_norm,33328,0.186523
bf16,grad_norm,33360,0.183594
bf16,grad_norm,33392,0.185547
bf16,grad_norm,33424,0.19043
bf16,grad_norm,33456,0.172852
bf16,grad_norm,33488,0.182617
bf16,grad_norm,33520,0.197266
bf16,grad_norm,33552,0.176758
bf16,grad_norm,33584,0.175781
bf16,grad_norm,33616,0.182617
bf16,grad_norm,33648,0.167969
bf16,grad_norm,33680,0.175781
bf16,grad_norm,33712,0.177734
bf16,grad_norm,33744,0.173828
bf16,grad_norm,33776,0.176758
bf16,grad_norm,33808,0.174805
bf16,grad_norm,33840,0.176758
bf16,grad_norm,33872,0.180664
bf16,grad_norm,33904,0.172852
bf16,grad_norm,33936,0.174805
bf16,grad_norm,33968,0.172852
bf16,grad_norm,34000,0.168945
bf16,grad_norm,34032,0.171875
bf16,grad_norm,34064,0.169922
bf16,grad_norm,34096,0.167969
bf16,grad_norm,34128,0.166016
bf16,grad_norm,34160,0.182617
bf16,grad_norm,34192,0.170898
bf16,grad_norm,34224,0.171875
bf16,grad_norm,34256,0.167969
bf16,grad_norm,34288,0.186523
bf16,grad_norm,34320,0.173828
bf16,grad_norm,34352,0.167969
bf16,grad_norm,34384,0.175781
bf16,grad_norm,34416,0.178711
bf16,grad_norm,34448,0.171875
bf16,grad_norm,34480,0.186523
bf16,grad_norm,34512,0.174805
bf16,grad_norm,34544,0.167969
bf16,grad_norm,34576,0.181641
bf16,grad_norm,34608,0.175781
bf16,grad_norm,34640,0.171875
bf16,grad_norm,34672,0.173828
bf16,grad_norm,34704,0.178711
bf16,grad_norm,34736,0.180664
bf16,grad_norm,34768,0.165039
bf16,grad_norm,34800,0.170898
bf16,grad_norm,34832,0.175781
bf16,grad_norm,34864,0.168945
bf16,grad_norm,34896,0.182617
bf16,grad_norm,34928,0.163086
bf16,grad_norm,34960,0.189453
bf16,grad_norm,34992,0.177734
bf16,grad_norm,35024,0.166016
bf16,grad_norm,35056,0.194336
bf16,grad_norm,35088,0.182617
bf16,grad_norm,35120,0.174805
bf16,grad_norm,35152,0.174805
bf16,grad_norm,35184,0.189453
bf16,grad_norm,35216,0.177734
bf16,grad_norm,35248,0.175781
bf16,grad_norm,35280,0.178711
bf16,grad_norm,35312,0.171875
bf16,grad_norm,35344,0.172852
bf16,grad_norm,35376,0.172852
bf16,grad_norm,35408,0.18457
bf16,grad_norm,35440,0.169922
bf16,grad_norm,35472,0.178711
bf16,grad_norm,35504,0.180664
bf16,grad_norm,35536,0.182617
bf16,grad_norm,35568,0.172852
bf16,grad_norm,35600,0.175781
bf16,grad_norm,35632,0.180664
bf16,grad_norm,35664,0.18457
bf16,grad_norm,35696,0.196289
bf16,grad_norm,35728,0.176758
bf16,grad_norm,35760,0.177734
bf16,grad_norm,35792,0.172852
bf16,grad_norm,35824,0.170898
bf16,grad_norm,35856,0.171875
bf16,grad_norm,35888,0.173828
bf16,grad_norm,35920,0.174805
bf16,grad_norm,35952,0.169922
bf16,grad_norm,35984,0.175781
bf16,grad_norm,36016,0.177734
bf16,grad_norm,36048,0.186523
bf16,grad_norm,36080,0.170898
bf16,grad_norm,36112,0.171875
bf16,grad_norm,36144,0.172852
bf16,grad_norm,36176,0.168945
bf16,grad_norm,36208,0.18457
bf16,grad_norm,36240,0.174805
bf16,grad_norm,36272,0.183594
bf16,grad_norm,36304,0.180664
bf16,grad_norm,36336,0.185547
bf16,grad_norm,36368,0.180664
bf16,grad_norm,36400,0.179688
bf16,grad_norm,36432,0.177734
bf16,grad_norm,36448,0.176758
bf16,learning_rate,16,6.8137e-06
bf16,learning_rate,48,2.04411e-05
bf16,learning_rate,80,3.40685e-05
bf16,learning_rate,112,4.76959e-05
bf16,learning_rate,144,6.13233e-05
bf16,learning_rate,176,7.49507e-05
bf16,learning_rate,208,8.8578e-05
bf16,learning_rate,240,0.000102205
bf16,learning_rate,272,0.000115833
bf16,learning_rate,304,0.00012946
bf16,learning_rate,336,0.000143088
bf16,learning_rate,368,0.000156715
bf16,learning_rate,400,0.000170342
bf16,learning_rate,432,0.00018397
bf16,learning_rate,464,0.000197597
bf16,learning_rate,496,0.000211225
bf16,learning_rate,528,0.000224852
bf16,learning_rate,560,0.000238479
bf16,learning_rate,592,0.000252107
bf16,learning_rate,624,0.000265734
bf16,learning_rate,656,0.000279362
bf16,learning_rate,688,0.000292989
bf16,learning_rate,720,0.000306616
bf16,learning_rate,752,0.000320244
bf16,learning_rate,784,0.000333871
bf16,learning_rate,816,0.000347498
bf16,learning_rate,848,0.000361126
bf16,learning_rate,880,0.000374753
bf16,learning_rate,912,0.000388381
bf16,learning_rate,944,0.000402008
bf16,learning_rate,976,0.000415635
bf16,learning_rate,1008,0.000429263
bf16,learning_rate,1040,0.00044289
bf16,learning_rate,1072,0.000456518
bf16,learning_rate,1104,0.000470145
bf16,learning_rate,1136,0.000483772
bf16,learning_rate,1168,0.0004974
bf16,learning_rate,1200,0.000511027
bf16,learning_rate,1232,0.000524655
bf16,learning_rate,1264,0.000538282
bf16,learning_rate,1296,0.000551909
bf16,learning_rate,1328,0.000565537
bf16,learning_rate,1360,0.000579164
bf16,learning_rate,1392,0.000592792
bf16,learning_rate,1424,0.000606419
bf16,learning_rate,1456,0.000620046
bf16,learning_rate,1488,0.000633674
bf16,learning_rate,1520,0.000647301
bf16,learning_rate,1552,0.000660928
bf16,learning_rate,1584,0.000674556
bf16,learning_rate,1616,0.000688183
bf16,learning_rate,1648,0.000701811
bf16,learning_rate,1680,0.000715438
bf16,learning_rate,1712,0.000729065
bf16,learning_rate,1744,0.000742693
bf16,learning_rate,1776,0.00075632
bf16,learning_rate,1808,0.000769948
bf16,learning_rate,1840,0.000779742
bf16,learning_rate,1872,0.000779742
bf16,learning_rate,1904,0.000779742
bf16,learning_rate,1936,0.000779741
bf16,learning_rate,1968,0.00077974
bf16,learning_rate,2000,0.000779739
bf16,learning_rate,2032,0.000779738
bf16,learning_rate,2064,0.000779736
bf16,learning_rate,2096,0.000779735
bf16,learning_rate,2128,0.000779733
bf16,learning_rate,2160,0.000779731
bf16,learning_rate,2192,0.000779728
bf16,learning_rate,2224,0.000779726
bf16,learning_rate,2256,0.000779723
bf16,learning_rate,2288,0.00077972
bf16,learning_rate,2320,0.000779717
bf16,learning_rate,2352,0.000779713
bf16,learning_rate,2384,0.000779709
bf16,learning_rate,2416,0.000779706
bf16,learning_rate,2448,0.000779701
bf16,learning_rate,2480,0.000779697
bf16,learning_rate,2512,0.000779692
bf16,learning_rate,2544,0.000779688
bf16,learning_rate,2576,0.000779683
bf16,learning_rate,2608,0.000779677
bf16,learning_rate,2640,0.000779672
bf16,learning_rate,2672,0.000779666
bf16,learning_rate,2704,0.00077966
bf16,learning_rate,2736,0.000779654
bf16,learning_rate,2768,0.000779648
bf16,learning_rate,2800,0.000779641
bf16,learning_rate,2832,0.000779635
bf16,learning_rate,2864,0.000779628
bf16,learning_rate,2896,0.00077962
bf16,learning_rate,2928,0.000779613
bf16,learning_rate,2960,0.000779605
bf16,learning_rate,2992,0.000779597
bf16,learning_rate,3024,0.000779589
bf16,learning_rate,3056,0.000779581
bf16,learning_rate,3088,0.000779572
bf16,learning_rate,3120,0.000779564
bf16,learning_rate,3152,0.000779555
bf16,learning_rate,3184,0.000779546
bf16,learning_rate,3216,0.000779536
bf16,learning_rate,3248,0.000779526
bf16,learning_rate,3280,0.000779517
bf16,learning_rate,3312,0.000779507
bf16,learning_rate,3344,0.000779496
bf16,learning_rate,3376,0.000779486
bf16,learning_rate,3408,0.000779475
bf16,learning_rate,3440,0.000779464
bf16,learning_rate,3472,0.000779453
bf16,learning_rate,3504,0.000779441
bf16,learning_rate,3536,0.00077943
bf16,learning_rate,3568,0.000779418
bf16,learning_rate,3600,0.000779406
bf16,learning_rate,3632,0.000779394
bf16,learning_rate,3664,0.000779381
bf16,learning_rate,3696,0.000779368
bf16,learning_rate,3728,0.000779355
bf16,learning_rate,3760,0.000779342
bf16,learning_rate,3792,0.000779329
bf16,learning_rate,3824,0.000779315
bf16,learning_rate,3856,0.000779302
bf16,learning_rate,3888,0.000779287
bf16,learning_rate,3920,0.000779273
bf16,learning_rate,3952,0.000779259
bf16,learning_rate,3984,0.000779244
bf16,learning_rate,4016,0.000779229
bf16,learning_rate,4048,0.000779214
bf16,learning_rate,4080,0.000779199
bf16,learning_rate,4112,0.000779183
bf16,learning_rate,4144,0.000779167
bf16,learning_rate,4176,0.000779151
bf16,learning_rate,4208,0.000779135
bf16,learning_rate,4240,0.000779119
bf16,learning_rate,4272,0.000779102
bf16,learning_rate,4304,0.000779085
bf16,learning_rate,4336,0.000779068
bf16,learning_rate,4368,0.000779051
bf16,learning_rate,4400,0.000779033
bf16,learning_rate,4432,0.000779015
bf16,learning_rate,4464,0.000778997
bf16,learning_rate,4496,0.000778979
bf16,learning_rate,4528,0.000778961
bf16,learning_rate,4560,0.000778942
bf16,learning_rate,4592,0.000778923
bf16,learning_rate,4624,0.000778904
bf16,learning_rate,4656,0.000778885
bf16,learning_rate,4688,0.000778865
bf16,learning_rate,4720,0.000778845
bf16,learning_rate,4752,0.000778825
bf16,learning_rate,4784,0.000778805
bf16,learning_rate,4816,0.000778785
bf16,learning_rate,4848,0.000778764
bf16,learning_rate,4880,0.000778743
bf16,learning_rate,4912,0.000778722
bf16,learning_rate,4944,0.000778701
bf16,learning_rate,4976,0.00077868
bf16,learning_rate,5008,0.000778658
bf16,learning_rate,5040,0.000778636
bf16,learning_rate,5072,0.000778614
bf16,learning_rate,5104,0.000778591
bf16,learning_rate,5136,0.000778569
bf16,learning_rate,5168,0.000778546
bf16,learning_rate,5200,0.000778523
bf16,learning_rate,5232,0.0007785
bf16,learning_rate,5264,0.000778476
bf16,learning_rate,5296,0.000778452
bf16,learning_rate,5328,0.000778429
bf16,learning_rate,5360,0.000778404
bf16,learning_rate,5392,0.00077838
bf16,learning_rate,5424,0.000778356
bf16,learning_rate,5456,0.000778331
bf16,learning_rate,5488,0.000778306
bf16,learning_rate,5520,0.00077828
bf16,learning_rate,5552,0.000778255
bf16,learning_rate,5584,0.000778229
bf16,learning_rate,5616,0.000778203
bf16,learning_rate,5648,0.000778177
bf16,learning_rate,5680,0.000778151
bf16,learning_rate,5712,0.000778124
bf16,learning_rate,5744,0.000778098
bf16,learning_rate,5776,0.000778071
bf16,learning_rate,5808,0.000778044
bf16,learning_rate,5840,0.000778016
bf16,learning_rate,5872,0.000777989
bf16,learning_rate,5904,0.000777961
bf16,learning_rate,5936,0.000777933
bf16,learning_rate,5968,0.000777904
bf16,learning_rate,6000,0.000777876
bf16,learning_rate,6032,0.000777847
bf16,learning_rate,6064,0.000777818
bf16,learning_rate,6096,0.000777789
bf16,learning_rate,6128,0.00077776
bf16,learning_rate,6160,0.00077773
bf16,learning_rate,6192,0.0007777
bf16,learning_rate,6224,0.00077767
bf16,learning_rate,6256,0.00077764
bf16,learning_rate,6288,0.000777609
bf16,learning_rate,6320,0.000777579
bf16,learning_rate,6352,0.000777548
